ID Group,Group,ID Industry,Industry,ID Year,Year,ID State,State,Workforce by Industry and Gender,Workforce by Industry and Gender Moe,ACS Industry yg RCA,Geography,ID Geography,Slug Geography,Median Earnings,Median Earnings Moe,Workforce Prev,Workforce Growth,Median Earnings Prev,Median Earnings Growth,Share
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",17,"Accommodation & Food Services",2018,"2018","04000US48","Texas",45227,1793.2863686539301,1.1280816080040097,"Austin, TX","16000US4805000","austin-tx",43133,2495,44899,0.7305285195661373,39849,8.241110190970916,8.456869535299441
11,"Other Services, Except Public Administration (Group)",18,"Other Services, Except Public Administration",2018,"2018","04000US48","Texas",25316,1340.5767415556634,0.9690428245983222,"Austin, TX","16000US4805000","austin-tx",,,26660,-5.04126031507877,,NaN,4.733767642241154
12,"Public Administration (Group)",19,"Public Administration",2018,"2018","04000US48","Texas",28511,1288.4506199307755,1.1501360157271547,"Austin, TX","16000US4805000","austin-tx",108693,5397,28274,0.8382259319516163,103257,5.264534123594526,5.331191706744254
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",0,"Agriculture, Forestry, Fishing & Hunting",2017,"2017","04000US48","Texas",1183,303.9161068452937,0.17532465104668624,"Austin, TX","16000US4805000","austin-tx",49584,25385,995,18.894472361809044,39251,26.32544393773407,0.2279967698851536
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",1,"Mining, Quarrying, & Oil & Gas Extraction",2017,"2017","04000US48","Texas",2130,355.7105564922132,0.7192912604339027,"Austin, TX","16000US4805000","austin-tx",133618,24259,1943,9.624292331446217,142772,-6.411621326310481,0.41050982236295624
1,"Construction (Group)",2,"Construction",2017,"2017","04000US48","Texas",37947,1741.3618234014434,1.1515421195857565,"Austin, TX","16000US4805000","austin-tx",68463,7361,36799,3.1196499904888717,66052,3.650154423787319,7.313434849393004
2,"Manufacturing (Group)",3,"Manufacturing",2017,"2017","04000US48","Texas",37261,1463.3058463629536,0.6987524146417223,"Austin, TX","16000US4805000","austin-tx",117120,7512,36452,2.219356962580928,118042,-0.7810779214178004,7.181223704725874
3,"Wholesale Trade (Group)",4,"Wholesale Trade",2017,"2017","04000US48","Texas",9868,783.9980867323593,0.7084450985804804,"Austin, TX","16000US4805000","austin-tx",96441,11880,9887,-0.1921715383837362,88393,9.10479336599052,1.9018361159988975
4,"Retail Trade (Group)",5,"Retail Trade",2017,"2017","04000US48","Texas",51797,1933.9669076796529,0.875743077858586,"Austin, TX","16000US4805000","austin-tx",53840,2205,53292,-2.805299106807776,51623,4.294597369389614,9.982712332832884
5,"Transportation & Warehousing, & Utilities",6,"Transportation & Warehousing",2017,"2017","04000US48","Texas",13284,1035.7475561158715,0.6001703961476896,"Austin, TX","16000US4805000","austin-tx",71321,9098,11650,14.025751072961373,67508,5.648219470285003,2.5601936527086906
5,"Transportation & Warehousing, & Utilities",7,"Utilities",2017,"2017","04000US48","Texas",3037,427.28561876103436,0.7010582155881118,"Austin, TX","16000US4805000","austin-tx",118781,25282,3015,0.7296849087893864,104078,14.126904821383961,0.5853137701954451
6,"Information (Group)",8,"Information",2017,"2017","04000US48","Texas",16764,993.2381386153071,1.533320824353674,"Austin, TX","16000US4805000","austin-tx",99558,9452,16043,4.494171912983856,94386,5.479626215752336,3.230885756850985
7,"Finance & Insurance, & Real Estate & Rental & Leasing",9,"Finance & Insurance",2017,"2017","04000US48","Texas",23004,1199.233088269332,0.9536708428652805,"Austin, TX","16000US4805000","austin-tx",115142,9230,22762,1.0631754678850716,110675,4.036141856787893,4.433506081519927
7,"Finance & Insurance, & Real Estate & Rental & Leasing",10,"Real Estate & Rental & Leasing",2017,"2017","04000US48","Texas",15054,1054.059770601269,1.5029785318276996,"Austin, TX","16000US4805000","austin-tx",92105,6376,14226,5.820328975115984,81561,12.9277473302191,2.9013215332638227
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",11,"Professional, Scientific, & Technical Services",2017,"2017","04000US48","Texas",67659,2049.7199808754367,1.885211391331956,"Austin, TX","16000US4805000","austin-tx",136003,5048,63255,6.962295470713778,129368,5.12877991466205,13.039757779932042
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",12,"Management of Companies & Enterprises",2017,"2017","04000US48","Texas",752,225.22211259110418,1.5081995303076403,"Austin, TX","16000US4805000","austin-tx",158977,107960,567,32.62786596119929,150484,5.6437893729565936,0.14493116733189815
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",13,"Administrative & Support & Waste Management Services",2017,"2017","04000US48","Texas",23401,1344.6757973578615,1.0547165637709057,"Austin, TX","16000US4805000","austin-tx",51275,4151,23626,-0.9523406416659613,47316,8.367148533265704,4.510018945124665
9,"Educational Services, & Health Care & Social Assistance",14,"Educational Services",2017,"2017","04000US48","Texas",54113,1837.217461271256,1.1274012369983957,"Austin, TX","16000US4805000","austin-tx",78081,5374,52986,2.1269769373041933,76887,1.552928323383667,10.429069491796549
9,"Educational Services, & Health Care & Social Assistance",15,"Health Care & Social Assistance",2017,"2017","04000US48","Texas",49681,1762.686869526179,0.6915895611407687,"Austin, TX","16000US4805000","austin-tx",82224,6039,49366,0.6380909938014018,77365,6.280617850449169,9.574900697095789
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",16,"Arts, Entertainment, & Recreation",2017,"2017","04000US48","Texas",12099,823.0735082603496,1.0696046465307207,"Austin, TX","16000US4805000","austin-tx",52741,8304,11646,3.889747552807831,49509,6.528106000929124,2.331811427591271
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",17,"Accommodation & Food Services",2017,"2017","04000US48","Texas",44899,1746.5331373896117,1.1528982322948444,"Austin, TX","16000US4805000","austin-tx",39849,1946,45245,-0.7647253840203337,37986,4.904438477333755,8.653277236748531
11,"Other Services, Except Public Administration (Group)",18,"Other Services, Except Public Administration",2017,"2017","04000US48","Texas",26660,1316.7270028369585,1.049752534428012,"Austin, TX","16000US4805000","austin-tx",,,26049,2.3455794848170752,,NaN,5.138118246101602
12,"Public Administration (Group)",19,"Public Administration",2017,"2017","04000US48","Texas",28274,1355.2272872105254,1.1680290854887854,"Austin, TX","16000US4805000","austin-tx",103257,3948,28706,-1.5049118651153068,99360,3.9221014492753623,5.4491806185400105
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",0,"Agriculture, Forestry, Fishing & Hunting",2016,"2016","04000US48","Texas",995,228.53664913969487,0.14752979216642184,"Austin, TX","16000US4805000","austin-tx",39251,25746,990,0.5050505050505051,62006,-36.69806147792149,0.1956697016774498
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",1,"Mining, Quarrying, & Oil & Gas Extraction",2016,"2016","04000US48","Texas",1943,321.0809866684728,0.6420742765469082,"Austin, TX","16000US4805000","austin-tx",142772,42514,1955,-0.6138107416879796,136168,4.8498913107338,0.3820967139289296
1,"Construction (Group)",2,"Construction",2016,"2016","04000US48","Texas",36799,1660.1602332305156,1.1570413833185138,"Austin, TX","16000US4805000","austin-tx",66052,5775,34572,6.441629063982414,61816,6.852594797463441,7.236632514601483
2,"Manufacturing (Group)",3,"Manufacturing",2016,"2016","04000US48","Texas",36452,1288.6523968859874,0.6926790399564975,"Austin, TX","16000US4805000","austin-tx",118042,5864,34924,4.375214752032986,118013,0.024573563929397607,7.168393935222513
3,"Wholesale Trade (Group)",4,"Wholesale Trade",2016,"2016","04000US48","Texas",9887,807.975865976206,0.7205857244545658,"Austin, TX","16000US4805000","austin-tx",88393,8440,9202,7.44403390567268,85639,3.215824565910391,1.944307879884368
4,"Retail Trade (Group)",5,"Retail Trade",2016,"2016","04000US48","Texas",53292,1873.0130805736515,0.9108948265085273,"Austin, TX","16000US4805000","austin-tx",51623,2020,50410,5.71711961912319,49936,3.3783242550464596,10.48002989125091
5,"Transportation & Warehousing, & Utilities",6,"Transportation & Warehousing",2016,"2016","04000US48","Texas",11650,850.1541036776804,0.5497126987472344,"Austin, TX","16000US4805000","austin-tx",67508,9804,10578,10.134240877292495,64302,4.985848029610277,2.291007059841498
5,"Transportation & Warehousing, & Utilities",7,"Utilities",2016,"2016","04000US48","Texas",3015,428.81231325604443,0.705898838827496,"Austin, TX","16000US4805000","austin-tx",104078,25081,2977,1.2764528048370842,103039,1.0083560593561662,0.5929086940276493
6,"Information (Group)",8,"Information",2016,"2016","04000US48","Texas",16043,931.4354513330486,1.4909133472952483,"Austin, TX","16000US4805000","austin-tx",94386,7890,14597,9.90614509830787,89518,5.438012466766461,3.154903541719927
7,"Finance & Insurance, & Real Estate & Rental & Leasing",9,"Finance & Insurance",2016,"2016","04000US48","Texas",22762,1163.8560907603653,0.9599072229590807,"Austin, TX","16000US4805000","austin-tx",110675,9372,21292,6.904001502911891,105541,4.864460257151249,4.476214823700615
7,"Finance & Insurance, & Real Estate & Rental & Leasing",10,"Real Estate & Rental & Leasing",2016,"2016","04000US48","Texas",14226,927.2809714428523,1.4630358153883227,"Austin, TX","16000US4805000","austin-tx",81561,7403,14088,0.9795570698466781,78998,3.2443859338211096,2.7975851015712574
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",11,"Professional, Scientific, & Technical Services",2016,"2016","04000US48","Texas",63255,1826.4777578716908,1.8296680158399419,"Austin, TX","16000US4805000","austin-tx",129368,3575,58076,8.917625180797575,126986,1.8757973319893533,12.439283396590039
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",12,"Management of Companies & Enterprises",2016,"2016","04000US48","Texas",567,174.1551032843999,1.2915870195127763,"Austin, TX","16000US4805000","austin-tx",150484,184097,501,13.17365269461078,155759,-3.386642184400259,0.11150223201116989
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",13,"Administrative & Support & Waste Management Services",2016,"2016","04000US48","Texas",23626,1285.7966402195955,1.0869587103173834,"Austin, TX","16000US4805000","austin-tx",47316,3226,22624,4.428925035360679,45065,4.995007211805171,4.646122986765255
9,"Educational Services, & Health Care & Social Assistance",14,"Educational Services",2016,"2016","04000US48","Texas",52986,1669.5035190139613,1.1222243034249892,"Austin, TX","16000US4805000","austin-tx",76887,5153,53664,-1.263416815742397,74414,3.3232993791490846,10.41985408349885
9,"Educational Services, & Health Care & Social Assistance",15,"Health Care & Social Assistance",2016,"2016","04000US48","Texas",49366,1703.9345644713003,0.7022084070391822,"Austin, TX","16000US4805000","austin-tx",77365,6808,47933,2.9895896355329312,74699,3.5689902140590903,9.707970344732649
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",16,"Arts, Entertainment, & Recreation",2016,"2016","04000US48","Texas",11646,864.3008735388389,1.0542242697770094,"Austin, TX","16000US4805000","austin-tx",49509,6126,11045,5.441376188320507,48477,2.1288446067207127,2.2902204479754578
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",17,"Accommodation & Food Services",2016,"2016","04000US48","Texas",45245,1859.2097783735971,1.1862365798614012,"Austin, TX","16000US4805000","austin-tx",37986,1436,45533,-0.6325082906902686,35355,7.4416631310988555,8.897563469744942
11,"Other Services, Except Public Administration (Group)",18,"Other Services, Except Public Administration",2016,"2016","04000US48","Texas",26049,1189.3746255911128,1.0420152714052813,"Austin, TX","16000US4805000","austin-tx",,,26526,-1.7982356932820627,,NaN,5.122613124618985
12,"Public Administration (Group)",19,"Public Administration",2016,"2016","04000US48","Texas",28706,1237.4817170366598,1.1974101286078884,"Austin, TX","16000US4805000","austin-tx",99360,3832,29145,-1.5062617944758965,99793,-0.43389816921026525,5.645120056636054
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",0,"Agriculture, Forestry, Fishing & Hunting",2015,"2015","04000US48","Texas",990,232.69937687926884,0.14962411436284123,"Austin, TX","16000US4805000","austin-tx",62006,34376,992,-0.20161290322580644,41106,50.844159003551795,0.20178056058308466
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",1,"Mining, Quarrying, & Oil & Gas Extraction",2015,"2015","04000US48","Texas",1955,330.23779311278105,0.6548350140098895,"Austin, TX","16000US4805000","austin-tx",136168,29122,1652,18.34140435835351,137921,-1.2710174665206895,0.3984656524645763
1,"Construction (Group)",2,"Construction",2015,"2015","04000US48","Texas",34572,1641.1995612965536,1.1376490961058112,"Austin, TX","16000US4805000","austin-tx",61816,5730,33221,4.066704795159688,63148,-2.1093304617723443,7.046421758058993
2,"Manufacturing (Group)",3,"Manufacturing",2015,"2015","04000US48","Texas",34924,1394.7734583078357,0.6838303996116131,"Austin, TX","16000US4805000","austin-tx",118013,8111,35004,-0.22854530910753054,114923,2.6887568197836815,7.118165957377423
3,"Wholesale Trade (Group)",4,"Wholesale Trade",2015,"2015","04000US48","Texas",9202,820.6144039681487,0.688791884117856,"Austin, TX","16000US4805000","austin-tx",85639,8973,8880,3.6261261261261257,82974,3.2118494950225376,1.8755401196823687
4,"Retail Trade (Group)",5,"Retail Trade",2015,"2015","04000US48","Texas",50410,1684.1169793099289,0.8894578073982604,"Austin, TX","16000US4805000","austin-tx",49936,2720,49479,1.881606338042402,49001,1.908124323993388,10.274503089892221
5,"Transportation & Warehousing, & Utilities",6,"Transportation & Warehousing",2015,"2015","04000US48","Texas",10578,810.1512204520833,0.5249628812885904,"Austin, TX","16000US4805000","austin-tx",64302,8544,9476,11.629379485014773,63580,1.1355772255426233,2.15599471701805
5,"Transportation & Warehousing, & Utilities",7,"Utilities",2015,"2015","04000US48","Texas",2977,433.3647424514366,0.713026251029168,"Austin, TX","16000US4805000","austin-tx",103039,21331,3070,-3.029315960912052,108795,-5.290684314536514,0.6067684129857001
6,"Information (Group)",8,"Information",2015,"2015","04000US48","Texas",14597,830.800216658614,1.401423196677188,"Austin, TX","16000US4805000","austin-tx",89518,6539,13104,11.393467643467643,87760,2.003190519598906,2.9751422654861486
7,"Finance & Insurance, & Real Estate & Rental & Leasing",9,"Finance & Insurance",2015,"2015","04000US48","Texas",21292,1139.3090011054946,0.9263356625747061,"Austin, TX","16000US4805000","austin-tx",105541,5905,19974,6.598578151597076,101511,3.970013102028352,4.339708783772767
7,"Finance & Insurance, & Real Estate & Rental & Leasing",10,"Real Estate & Rental & Leasing",2015,"2015","04000US48","Texas",14088,1024.040038279754,1.5217267229805151,"Austin, TX","16000US4805000","austin-tx",78998,4877,13127,7.3207892130722945,76060,3.8627399421509336,2.871398522721714
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",11,"Professional, Scientific, & Technical Services",2015,"2015","04000US48","Texas",58076,1623.1503319163014,1.770956107890454,"Austin, TX","16000US4805000","austin-tx",126986,3970,53742,8.064456105094711,126598,0.30648193494368003,11.836977612548713
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",12,"Management of Companies & Enterprises",2015,"2015","04000US48","Texas",501,173.23394586512194,1.2797870045208017,"Austin, TX","16000US4805000","austin-tx",155759,227655,358,39.94413407821229,191887,-18.827747580607337,0.10211319277992467
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",13,"Administrative & Support & Waste Management Services",2015,"2015","04000US48","Texas",22624,1216.595249045466,1.0811080721233721,"Austin, TX","16000US4805000","austin-tx",45065,3666,21811,3.7274769611663836,41689,8.098059440140085,4.611195356193644
9,"Educational Services, & Health Care & Social Assistance",14,"Educational Services",2015,"2015","04000US48","Texas",53664,1700.1649919934239,1.1715481871947702,"Austin, TX","16000US4805000","austin-tx",74414,4377,52858,1.5248401377274963,73627,1.0689013541228083,10.937729296091572
9,"Educational Services, & Health Care & Social Assistance",15,"Health Care & Social Assistance",2015,"2015","04000US48","Texas",47933,1661.4848780533637,0.7072866979626542,"Austin, TX","16000US4805000","austin-tx",74699,3972,45604,5.107008157179195,74757,-0.07758470778656179,9.76964405093838
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",16,"Arts, Entertainment, & Recreation",2015,"2015","04000US48","Texas",11045,779.970512263124,1.0425670913371328,"Austin, TX","16000US4805000","austin-tx",48477,6033,10542,4.771390627964333,49267,-1.6035074187590073,2.251178072363808
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",17,"Accommodation & Food Services",2015,"2015","04000US48","Texas",45533,1897.9465219020267,1.2480389013527249,"Austin, TX","16000US4805000","austin-tx",35355,1638,44915,1.3759323165980184,33901,4.2889590277572935,9.280479055585449
11,"Other Services, Except Public Administration (Group)",18,"Other Services, Except Public Administration",2015,"2015","04000US48","Texas",26526,1348.1105295931784,1.0946968560207508,"Austin, TX","16000US4805000","austin-tx",,,25912,2.3695585057116393,,NaN,5.406496111138287
12,"Public Administration (Group)",19,"Public Administration",2015,"2015","04000US48","Texas",29145,1298.8552652239587,1.2373680031623249,"Austin, TX","16000US4805000","austin-tx",99793,4379,28644,1.7490573942186844,98713,1.0940808201554,5.940297412317175
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",0,"Agriculture, Forestry, Fishing & Hunting",2014,"2014","04000US48","Texas",992,229.65191050805566,0.15407625430799624,"Austin, TX","16000US4805000","austin-tx",41106,34041,1042,-4.798464491362764,39905,3.0096479137952636,0.21000709197336806
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",1,"Mining, Quarrying, & Oil & Gas Extraction",2014,"2014","04000US48","Texas",1652,317.1655719021218,0.5885950143041134,"Austin, TX","16000US4805000","austin-tx",137921,47822,1411,17.08008504606662,127375,8.279489695780176,0.34972955235887504
1,"Construction (Group)",2,"Construction",2014,"2014","04000US48","Texas",33221,1638.58628091413,1.1406593052027205,"Austin, TX","16000US4805000","austin-tx",63148,4408,33577,-1.0602495756023467,60376,4.591228302636809,7.032908873434739
2,"Manufacturing (Group)",3,"Manufacturing",2014,"2014","04000US48","Texas",35004,1303.5816046569541,0.7107265931640163,"Austin, TX","16000US4805000","austin-tx",114923,7859,34730,0.7889432767060179,116084,-1.0001378312256644,7.41037121717316
3,"Wholesale Trade (Group)",4,"Wholesale Trade",2014,"2014","04000US48","Texas",8880,710.8220593087977,0.6847936464144828,"Austin, TX","16000US4805000","austin-tx",82974,6018,8563,3.701973607380591,82333,0.7785456621281868,1.8799021942777299
4,"Retail Trade (Group)",5,"Retail Trade",2014,"2014","04000US48","Texas",49479,1685.0688413237008,0.9051582191095463,"Austin, TX","16000US4805000","austin-tx",49001,2556,47783,3.549379486428227,48393,1.2563800549666275,10.474738814264393
5,"Transportation & Warehousing, & Utilities",6,"Transportation & Warehousing",2014,"2014","04000US48","Texas",9476,812.5521521724005,0.49351458455861225,"Austin, TX","16000US4805000","austin-tx",63580,8697,8659,9.435269661623744,61492,3.39556365055617,2.006075810019794
5,"Transportation & Warehousing, & Utilities",7,"Utilities",2014,"2014","04000US48","Texas",3070,432.07522493195563,0.7540973544048842,"Austin, TX","16000US4805000","austin-tx",108795,17480,2871,6.931382793451759,101734,6.9406491438457145,0.6499211414901612
6,"Information (Group)",8,"Information",2014,"2014","04000US48","Texas",13104,937.1792784734412,1.2986203376092242,"Austin, TX","16000US4805000","austin-tx",87760,7955,12820,2.215288611544462,87732,0.031915378653171025,2.774125940744975
7,"Finance & Insurance, & Real Estate & Rental & Leasing",9,"Finance & Insurance",2014,"2014","04000US48","Texas",19974,1085.2326939417185,0.8956619429343811,"Austin, TX","16000US4805000","austin-tx",101511,6175,19200,4.03125,101624,-0.11119420609304888,4.22850973293957
7,"Finance & Insurance, & Real Estate & Rental & Leasing",10,"Real Estate & Rental & Leasing",2014,"2014","04000US48","Texas",13127,961.6527439777833,1.4785992144781064,"Austin, TX","16000US4805000","austin-tx",76060,6358,12492,5.083253282100545,73687,3.2203780856867565,2.778995056788712
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",11,"Professional, Scientific, & Technical Services",2014,"2014","04000US48","Texas",53742,1546.5978792174778,1.7279230182370555,"Austin, TX","16000US4805000","austin-tx",126598,5098,50767,5.860105974353418,123160,2.79149074374797,11.377218887936236
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",12,"Management of Companies & Enterprises",2014,"2014","04000US48","Texas",358,144.20124826089406,0.9972379637462224,"Austin, TX","16000US4805000","austin-tx",191887,94145,269,33.08550185873606,144142,33.123586463348644,0.07578884972425984
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",13,"Administrative & Support & Waste Management Services",2014,"2014","04000US48","Texas",21811,1274.9039179483293,1.0919347757568396,"Austin, TX","16000US4805000","austin-tx",41689,3766,21250,2.64,41286,0.9761178123334787,4.617403914345898
9,"Educational Services, & Health Care & Social Assistance",14,"Educational Services",2014,"2014","04000US48","Texas",52858,1940.7714960808757,1.1884135092129182,"Austin, TX","16000US4805000","austin-tx",73627,4986,51178,3.2826605181914106,73122,0.6906266239982495,11.190075471298679
9,"Educational Services, & Health Care & Social Assistance",15,"Health Care & Social Assistance",2014,"2014","04000US48","Texas",45604,1424.0484542318075,0.699687957646759,"Austin, TX","16000US4805000","austin-tx",74757,2719,43853,3.992885321414726,73720,1.4066739012479652,9.654398611243424
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",16,"Arts, Entertainment, & Recreation",2014,"2014","04000US48","Texas",10542,856.5815781348558,1.038541468874932,"Austin, TX","16000US4805000","austin-tx",49267,7070,10619,-0.7251153592617008,49492,-0.45461892831164635,2.2317487536121434
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",17,"Accommodation & Food Services",2014,"2014","04000US48","Texas",44915,2024.4478259515606,1.295478035429218,"Austin, TX","16000US4805000","austin-tx",33901,1446,42710,5.162725357059237,33080,2.4818621523579205,9.508536830628858
11,"Other Services, Except Public Administration (Group)",18,"Other Services, Except Public Administration",2014,"2014","04000US48","Texas",25912,1183.841205567706,1.106246638604297,"Austin, TX","16000US4805000","austin-tx",,,25330,2.2976707461508097,,NaN,5.4855884750140245
12,"Public Administration (Group)",19,"Public Administration",2014,"2014","04000US48","Texas",28644,1146.4035066240856,1.2327286935676105,"Austin, TX","16000US4805000","austin-tx",98713,3440,28649,-0.01745261614716046,98098,0.6269240963118514,6.063954780731002
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",0,"Agriculture, Forestry, Fishing & Hunting",2013,"2013","04000US48","Texas",1042,214.36650857818253,0.16678178497186652,"Austin, TX","16000US4805000","austin-tx",39905,18381,,NaN,,NaN,0.22762373490791288
0,"Agriculture, Forestry, Fishing & Hunting, & Mining",1,"Mining, Quarrying, & Oil & Gas Extraction",2013,"2013","04000US48","Texas",1411,293.8383909566618,0.5499350453288651,"Austin, TX","16000US4805000","austin-tx",127375,36757,,NaN,,NaN,0.3082313723177208
1,"Construction (Group)",2,"Construction",2013,"2013","04000US48","Texas",33577,1743.7895515227747,1.1738503617083722,"Austin, TX","16000US4805000","austin-tx",60376,5235,,NaN,,NaN,7.334858106528781
2,"Manufacturing (Group)",3,"Manufacturing",2013,"2013","04000US48","Texas",34730,1301.992703512581,0.7239244524594869,"Austin, TX","16000US4805000","austin-tx",116084,7522,,NaN,,NaN,7.586729667324198
3,"Wholesale Trade (Group)",4,"Wholesale Trade",2013,"2013","04000US48","Texas",8563,797.1963371717158,0.673888536177411,"Austin, TX","16000US4805000","austin-tx",82333,12953,,NaN,,NaN,1.8705777754476565
4,"Retail Trade (Group)",5,"Retail Trade",2013,"2013","04000US48","Texas",47783,1669.6301985769185,0.9020922372966921,"Austin, TX","16000US4805000","austin-tx",48393,2705,,NaN,,NaN,10.438142922365452
5,"Transportation & Warehousing, & Utilities",6,"Transportation & Warehousing",2013,"2013","04000US48","Texas",8659,762.9554377550501,0.4644978084677225,"Austin, TX","16000US4805000","austin-tx",61492,8105,,NaN,,NaN,1.8915488681071186
5,"Transportation & Warehousing, & Utilities",7,"Utilities",2013,"2013","04000US48","Texas",2871,376.83020048823045,0.7212692665440279,"Austin, TX","16000US4805000","austin-tx",101734,14777,,NaN,,NaN,0.6271667398470421
6,"Information (Group)",8,"Information",2013,"2013","04000US48","Texas",12820,825.954599236544,1.2999110841035917,"Austin, TX","16000US4805000","austin-tx",87732,7144,,NaN,,NaN,2.800514665565684
7,"Finance & Insurance, & Real Estate & Rental & Leasing",9,"Finance & Insurance",2013,"2013","04000US48","Texas",19200,1079.3780616632896,0.8778332679943572,"Austin, TX","16000US4805000","austin-tx",101624,5447,,NaN,,NaN,4.194218531892444
7,"Finance & Insurance, & Real Estate & Rental & Leasing",10,"Real Estate & Rental & Leasing",2013,"2013","04000US48","Texas",12492,797.9279416087646,1.4383021668355738,"Austin, TX","16000US4805000","austin-tx",73687,5526,,NaN,,NaN,2.728863432312522
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",11,"Professional, Scientific, & Technical Services",2013,"2013","04000US48","Texas",50767,1671.1271645210006,1.6999701593899041,"Austin, TX","16000US4805000","austin-tx",123160,4330,,NaN,,NaN,11.089994385863736
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",12,"Management of Companies & Enterprises",2013,"2013","04000US48","Texas",269,132.5028301584536,0.7649018785338639,"Austin, TX","16000US4805000","austin-tx",144142,194887,,NaN,,NaN,0.05876274922286811
8,"Professional, Scientific, & Management, & Administrative & Waste Management Services",13,"Administrative & Support & Waste Management Services",2013,"2013","04000US48","Texas",21250,1183.338497641313,1.1092533523087238,"Austin, TX","16000US4805000","austin-tx",41286,3177,,NaN,,NaN,4.64203873972471
9,"Educational Services, & Health Care & Social Assistance",14,"Educational Services",2013,"2013","04000US48","Texas",51178,1747.3007754820005,1.1812564743801828,"Austin, TX","16000US4805000","austin-tx",73122,4675,,NaN,,NaN,11.179776876312058
9,"Educational Services, & Health Care & Social Assistance",15,"Health Care & Social Assistance",2013,"2013","04000US48","Texas",43853,1496.8720720221886,0.6989114865782221,"Austin, TX","16000US4805000","austin-tx",73720,2833,,NaN,,NaN,9.579638816618717
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",16,"Arts, Entertainment, & Recreation",2013,"2013","04000US48","Texas",10619,811.7893815516436,1.0882886275355244,"Austin, TX","16000US4805000","austin-tx",49492,6398,,NaN,,NaN,2.319708676571139
10,"Arts, Entertainment, & Recreation, & Accommodation & Food Services",17,"Accommodation & Food Services",2013,"2013","04000US48","Texas",42710,1783.484791076167,1.2926930856828829,"Austin, TX","16000US4805000","austin-tx",33080,1655,,NaN,,NaN,9.329951744641996
11,"Other Services, Except Public Administration (Group)",18,"Other Services, Except Public Administration",2013,"2013","04000US48","Texas",25330,1299.8907646413986,1.1145549302957602,"Austin, TX","16000US4805000","austin-tx",,,,NaN,,NaN,5.533310177751855
12,"Public Administration (Group)",19,"Public Administration",2013,"2013","04000US48","Texas",28649,1188.128780898771,1.2622003630315926,"Austin, TX","16000US4805000","austin-tx",98098,3224,,NaN,,NaN,6.258342016676388